"x","count"
362,14
363,13
364,10
365,6
366,5
367,12
368,10
369,14
370,11
371,10
372,7
373,9
374,8
375,19
376,11
377,12
378,11
379,11
380,9
381,16
382,11
383,8
384,7
385,6
386,10
387,8
388,3
389,12
390,9
391,8
392,10
393,13
394,18
395,8
396,11
397,15
398,11
399,7
400,7
401,8
402,9
403,9
404,12
405,9
406,6
407,8
408,3
409,7
410,8
411,11
412,6
413,5
414,7
415,4
416,8
417,5
418,9
419,3
420,8
421,6
422,9
423,7
424,2
425,14
426,7
427,6
428,11
429,14
430,9
431,9
432,5
433,10
434,3
435,7
436,6
437,13
438,4
439,7
440,6
441,5
442,14
443,6
444,11
445,6
446,11
447,8
448,3
449,6
450,7
451,10
452,8
453,6
454,9
455,5
456,3
457,7
458,4
459,7
460,7
461,2
462,4
463,4
464,4
465,4
466,9
467,5
468,10
469,3
470,3
472,14
473,8
474,4
475,4
476,8
477,4
478,10
479,4
480,11
481,3
482,6
483,7
484,6
485,8
486,6
487,6
488,8
489,6
490,5
491,6
492,5
493,9
494,8
495,10
496,10
497,5
498,9
499,10
500,10
501,4
502,8
503,3
504,3
505,8
506,7
507,7
508,6
509,10
510,9
511,9
512,8
513,6
514,3
515,8
516,6
517,2
518,11
519,5
520,8
521,10
522,7
523,6
524,6
525,9
526,5
527,5
528,6
529,4
530,5
531,8
532,5
533,5
534,7
536,3
537,3
538,10
539,3
540,3
541,7
542,5
543,6
544,9
545,6
546,5
547,4
548,5
549,2
550,3
552,2
553,2
554,1
555,5
556,1
557,5
558,4
559,4
560,3
561,5
562,3
563,4
564,7
565,8
566,7
567,2
568,10
569,10
570,4
571,5
572,3
573,8
574,8
575,2
576,7
577,7
578,8
579,8
580,3
581,8
582,6
583,6
584,7
585,6
586,8
587,5
588,4
589,6
590,4
591,1
592,3
593,9
594,5
595,5
596,6
597,4
598,8
599,4
600,2
601,3
602,2
603,5
604,2
605,1
606,3
607,3
608,2
609,4
610,6
611,5
612,1
613,1
614,4
615,1
616,5
617,5
618,1
619,3
620,4
621,4
622,1
623,5
625,3
626,6
627,2
628,2
630,6
631,8
632,3
633,2
634,3
635,1
636,5
637,4
638,3
639,2
640,5
641,5
642,6
643,3
644,6
645,3
646,2
647,4
648,3
649,5
650,3
651,3
652,5
653,2
654,4
655,4
656,3
657,3
658,8
659,4
661,1
662,4
663,4
664,1
665,2
666,1
667,1
668,3
669,6
670,4
671,3
672,5
673,2
674,2
675,3
676,4
677,3
678,7
679,1
680,12
681,3
682,3
683,2
684,4
685,3
686,3
687,3
688,2
689,2
690,5
691,6
692,3
693,3
694,3
695,8
696,4
697,6
698,4
699,3
700,2
701,5
702,3
703,5
704,6
705,4
706,3
707,6
708,3
709,6
710,2
711,5
712,2
713,7
714,4
715,1
716,6
717,6
718,3
719,3
720,4
721,3
722,2
723,4
724,4
725,3
726,1
727,6
728,1
729,1
730,3
731,3
732,4
733,3
734,2
735,2
736,4
737,3
738,3
739,1
741,2
742,4
743,3
744,3
745,5
746,3
747,2
748,7
749,1
750,3
751,7
752,3
753,3
754,2
755,1
756,4
757,2
758,5
759,1
760,3
761,4
762,2
763,2
764,3
765,1
766,1
767,3
769,7
770,3
771,3
772,6
773,3
774,1
775,4
776,1
777,2
778,2
779,6
780,3
781,5
782,5
783,6
784,2
785,6
786,4
787,4
788,2
791,2
792,1
793,4
794,3
795,2
796,3
798,5
799,3
800,3
801,3
802,1
803,5
804,2
805,3
806,1
807,2
808,5
809,4
810,2
811,2
812,1
813,2
814,2
815,2
816,1
817,1
818,1
819,5
820,2
821,3
822,1
823,1
825,2
826,1
827,3
828,4
829,3
830,1
831,2
832,1
833,5
834,4
835,1
837,2
838,4
839,2
840,1
841,2
842,3
843,2
844,7
845,2
846,1
847,4
848,3
850,5
851,3
852,5
853,3
854,1
855,1
856,4
857,2
859,1
860,4
861,1
862,2
863,1
864,2
865,4
867,7
868,3
869,3
871,1
872,2
874,1
875,2
876,6
877,2
878,7
879,3
880,4
881,3
882,4
883,4
884,5
885,6
886,3
887,2
889,2
890,2
891,2
892,5
893,5
894,4
895,1
896,2
897,4
898,2
899,2
900,5
901,2
902,3
903,2
904,3
905,1
906,4
907,1
908,2
909,4
910,4
911,3
912,5
913,1
914,5
915,1
916,3
917,2
918,1
919,1
920,4
921,3
922,1
923,1
924,3
925,3
926,8
927,1
928,3
929,4
930,3
931,2
932,8
933,3
934,1
935,3
936,2
937,1
938,3
939,3
940,3
942,3
943,4
944,1
945,1
946,2
947,2
948,2
949,2
950,2
951,3
952,1
953,3
954,3
955,2
956,7
957,2
958,2
959,2
960,3
961,1
964,1
965,3
966,2
967,2
968,1
969,4
971,3
972,2
973,3
975,1
978,3
980,5
983,1
984,1
985,3
986,1
987,3
989,1
990,3
991,2
992,3
993,3
994,2
995,1
996,1
997,1
999,1
1000,2
1001,1
1002,2
1003,1
1004,6
1005,5
1006,2
1007,3
1008,1
1009,1
1010,1
1011,1
1012,2
1013,3
1014,3
1015,1
1016,2
1017,1
1019,1
1020,3
1021,1
1022,1
1023,1
1024,5
1025,1
1026,1
1027,2
1028,3
1029,3
1030,1
1031,2
1032,5
1033,3
1034,4
1035,2
1036,4
1037,1
1038,2
1039,1
1040,2
1041,3
1043,3
1044,1
1045,2
1046,3
1048,3
1049,2
1050,2
1051,1
1054,4
1055,2
1056,3
1057,2
1058,1
1059,2
1060,1
1061,4
1062,1
1063,3
1064,2
1065,2
1066,2
1067,1
1068,4
1069,1
1070,2
1071,1
1072,3
1073,2
1074,1
1075,2
1077,3
1078,1
1080,1
1082,1
1084,2
1085,1
1086,1
1087,1
1089,2
1092,1
1094,1
1095,1
1097,1
1099,3
1100,1
1101,1
1104,4
1105,2
1106,1
1107,1
1108,3
1109,2
1110,3
1111,1
1113,5
1114,1
1115,2
1117,3
1118,1
1121,1
1124,2
1125,1
1127,4
1128,2
1129,1
1130,2
1131,2
1133,1
1134,2
1135,2
1136,1
1137,1
1139,3
1140,2
1141,1
1143,2
1144,2
1145,3
1146,2
1147,2
1148,2
1149,2
1150,1
1151,2
1152,3
1153,2
1154,1
1155,1
1156,1
1157,2
1158,2
1159,2
1160,1
1161,3
1162,3
1164,3
1165,2
1166,4
1167,1
1169,2
1170,3
1172,4
1173,3
1174,1
1175,3
1176,2
1178,2
1179,1
1180,2
1182,3
1184,2
1185,2
1186,1
1187,3
1188,2
1189,3
1190,1
1191,3
1192,1
1193,1
1195,1
1196,3
1197,2
1199,2
1200,3
1201,1
1202,1
1203,2
1204,1
1205,1
1206,1
1207,2
1208,2
1209,1
1211,1
1212,3
1213,3
1214,2
1215,4
1216,5
1217,3
1218,2
1220,3
1222,1
1223,2
1225,2
1226,1
1228,3
1229,4
1230,2
1231,2
1232,4
1233,4
1235,2
1236,6
1237,1
1238,4
1239,3
1240,1
1241,5
1242,3
1243,2
1244,1
1245,2
1246,3
1247,1
1248,2
1249,2
1250,1
1251,1
1252,1
1254,2
1255,1
1256,2
1257,3
1258,1
1259,4
1260,2
1261,4
1262,1
1263,2
1264,2
1265,2
1266,4
1267,1
1268,1
1269,1
1270,3
1271,1
1272,4
1273,3
1274,5
1275,3
1276,2
1277,1
1278,2
1279,4
1280,3
1281,2
1283,2
1285,1
1286,1
1290,2
1291,1
1295,3
1296,2
1297,1
1298,1
1301,2
1303,3
1305,2
1306,1
1307,1
1308,1
1309,2
1310,1
1312,1
1313,2
1314,2
1315,4
1316,3
1317,2
1319,2
1320,1
1326,4
1327,1
1328,2
1330,1
1331,1
1332,3
1334,2
1335,1
1336,1
1338,3
1339,4
1340,1
1342,1
1343,2
1344,1
1345,2
1347,1
1348,2
1349,1
1350,1
1351,1
1353,2
1355,1
1356,1
1357,1
1358,1
1359,2
1360,2
1362,2
1364,1
1365,3
1366,5
1367,1
1368,1
1369,3
1371,3
1372,3
1374,1
1375,2
1377,4
1378,1
1380,2
1382,1
1383,1
1384,2
1386,1
1388,1
1389,1
1390,1
1391,1
1393,2
1396,1
1398,1
1399,1
1400,3
1402,2
1404,1
1407,1
1411,2
1412,1
1413,1
1415,1
1416,1
1418,2
1420,1
1421,1
1423,1
1430,1
1437,3
1439,1
1440,3
1443,2
1445,2
1448,1
1449,1
1452,2
1453,1
1456,1
1457,2
1458,1
1459,1
1461,1
1462,2
1463,1
1466,2
1468,1
1470,1
1471,1
1473,1
1475,1
1476,1
1482,1
1483,1
1484,2
1485,2
1486,1
1487,1
1488,1
1489,2
1491,1
1492,3
1494,3
1495,2
1496,3
1498,1
1501,2
1502,1
1504,1
1505,1
1507,2
1508,2
1511,1
1512,1
1513,2
1514,2
1515,1
1516,2
1518,1
1519,2
1521,1
1522,1
1526,2
1531,1
1532,2
1537,1
1540,1
1541,1
1542,1
1543,2
1545,1
1550,1
1553,1
1555,1
1560,2
1562,1
1564,2
1565,1
1566,1
1568,2
1569,2
1572,1
1574,2
1575,1
1578,1
1581,1
1584,2
1585,2
1586,1
1590,2
1591,1
1592,1
1593,1
1595,1
1601,2
1602,1
1608,2
1609,1
1610,2
1612,1
1615,1
1616,2
1622,1
1623,1
1624,1
1627,1
1629,2
1633,2
1636,1
1637,1
1641,1
1642,1
1648,1
1649,1
1653,3
1654,1
1656,4
1658,1
1659,1
1661,1
1662,2
1663,1
1664,1
1665,1
1666,3
1667,2
1671,1
1672,1
1673,1
1676,1
1677,2
1681,1
1683,2
1684,1
1686,1
1691,1
1692,1
1694,1
1698,1
1699,1
1700,2
1702,1
1703,2
1706,2
1707,1
1710,1
1713,1
1715,1
1718,2
1721,2
1722,1
1723,1
1724,1
1725,1
1726,4
1728,1
1729,1
1730,3
1734,1
1735,1
1736,3
1737,2
1738,1
1739,2
1740,2
1741,1
1742,1
1746,1
1747,2
1748,3
1750,5
1752,2
1753,1
1754,1
1755,3
1756,1
1757,1
1758,1
1759,1
1761,1
1762,1
1763,1
1769,2
1770,2
1771,1
1772,2
1773,1
1775,2
1777,1
1782,1
1783,1
1787,1
1790,1
1791,1
1793,1
1794,2
1796,1
1797,1
1798,1
1800,2
1802,2
1803,3
1807,1
1809,1
1810,2
1811,1
1815,2
1816,1
1817,1
1818,1
1820,1
1822,1
1825,1
1830,1
1833,1
1834,2
1836,1
1839,1
1843,2
1855,1
1856,2
1863,1
1867,1
1873,3
1874,1
1877,1
1878,1
1880,1
1889,1
1891,1
1894,1
1898,1
1899,1
1902,1
1906,2
1908,1
1910,1
1912,1
1919,1
1921,1
1924,2
1925,1
1934,1
1935,3
1937,2
1941,1
1944,1
1945,1
1950,1
1951,1
1952,1
1953,1
1954,1
1958,1
1963,2
1966,2
1970,1
1972,1
1974,1
1976,2
1977,1
1979,1
1980,2
1982,1
1990,1
1992,1
1998,1
1999,4
2005,1
2006,1
2011,1
2012,1
2013,2
2014,1
2018,1
2020,1
2023,2
2026,2
2027,1
2030,1
2033,1
2036,1
2037,1
2038,1
2045,1
2047,2
2052,2
2054,1
2058,1
2059,1
2060,1
2061,1
2063,1
2068,1
2069,1
2075,2
2079,1
2085,1
2089,1
2097,1
2099,1
2101,1
2105,1
2108,1
2120,1
2121,1
2128,1
2130,2
2131,1
2132,1
2134,1
2136,1
2137,1
2141,1
2142,2
2143,1
2144,1
2146,1
2147,1
2150,1
2152,1
2153,1
2158,1
2160,2
2161,1
2164,1
2165,1
2170,1
2174,1
2179,1
2180,1
2184,1
2187,1
2188,1
2189,1
2191,1
2195,1
2196,1
2202,1
2203,1
2204,1
2206,1
2210,2
2221,1
2223,1
2224,2
2225,1
2227,1
2228,1
2229,1
2232,1
2234,1
2238,1
2240,2
2243,1
2246,1
2249,1
2251,1
2252,1
2258,2
2259,2
2261,1
2265,1
2272,1
2277,1
2281,1
2286,1
2293,1
2301,3
2304,1
2308,1
2310,1
2314,1
2317,1
2319,1
2322,1
2326,1
2335,1
2336,1
2337,1
2355,2
2359,1
2366,1
2368,1
2372,1
2377,1
2378,2
2380,1
2387,1
2388,1
2389,2
2390,2
2391,1
2394,1
2398,1
2399,1
2408,1
2416,1
2418,1
2423,2
2426,2
2434,1
2441,1
2443,1
2446,3
2450,1
2452,2
2455,2
2457,1
2458,1
2459,1
2460,1
2461,2
2471,1
2474,2
2475,2
2478,1
2479,1
2502,1
2504,1
2515,1
2517,1
2518,1
2519,1
2523,2
2526,1
2529,1
2539,1
2563,1
2567,2
2569,1
2570,1
2573,1
2598,1
2602,1
2603,1
2604,2
2605,1
2606,1
2607,2
2609,2
2611,1
2628,1
2631,1
2633,2
2634,1
2637,1
2638,1
2647,1
2649,1
2652,1
2656,1
2668,2
2669,1
2678,1
2680,1
2703,1
2704,1
2705,1
2707,1
2710,1
2712,1
2713,1
2715,1
2716,1
2723,1
2736,1
2740,2
2741,1
2743,1
2744,1
2746,1
2752,1
2753,1
2755,1
2763,1
2765,1
2766,1
2769,1
2775,1
2777,1
2780,1
2794,1
2803,1
2805,1
2816,2
2826,1
2827,1
2829,1
2830,2
2838,1
2839,1
2842,1
2845,1
2852,1
2853,1
2856,1
2860,1
2864,1
2866,1
2869,1
2870,1
2872,1
2874,1
2878,1
2880,3
2883,1
2890,1
2899,1
2905,1
2907,1
2909,1
2923,1
2933,1
2938,1
2939,1
2959,1
2968,1
2981,1
2985,1
3016,1
3021,1
3025,1
3031,1
3032,1
3044,2
3057,1
3061,1
3062,1
3065,2
3068,1
3071,1
3076,1
3106,1
3107,1
3118,1
3127,1
3135,1
3145,1
3147,1
3154,1
3163,1
3164,1
3187,1
3191,2
3198,1
3200,1
3220,1
3224,1
3228,1
3255,1
3294,1
3296,2
3322,1
3345,1
3353,1
3358,1
3371,1
3374,1
3380,1
3383,8
3384,1
3409,1
3423,1
3432,1
3433,1
3443,1
3444,1
3481,1
3522,1
3532,1
3533,1
3551,1
3558,1
3566,1
3574,1
3592,1
3598,1
3606,1
3685,1
3698,1
3702,1
3704,1
3706,1
3709,1
3712,1
3721,1
3723,1
3725,1
3738,2
3741,1
3745,1
3750,1
3752,1
3759,1
3773,1
3779,1
3834,1
3838,1
3854,1
3912,1
3922,1
3930,1
3941,1
3966,1
3969,2
3971,1
3979,1
3984,1
3985,1
3987,2
3992,1
4032,1
4044,1
4047,1
4060,1
4109,1
4142,1
4153,1
4191,2
4199,1
4219,1
4234,1
4290,1
4296,1
4306,1
4308,1
4311,2
4312,1
4326,1
4346,1
4362,1
4375,1
4427,1
4471,1
4477,1
4478,1
4479,1
4483,1
4507,1
4518,1
4607,1
4659,1
4733,1
4852,1
4906,1
4942,1
4972,1
5131,1
5133,1
5345,1
5371,1
5379,1
5385,1
5392,1
5402,1
5408,1
5510,1
5521,1
6213,1
6463,1
6692,2
6716,1
6753,1
6800,1
6806,1
6874,1
6882,1
6895,1
7388,1
7513,1
7544,1
7637,1
7782,1
8173,1
8236,1
8249,1
8335,1
8349,1
8685,1
9028,1
9049,1
9478,1
9518,1
9534,1
10059,1
10071,1
10185,1
10208,1
10368,1
10897,1
11486,1
14786,1
14823,1
14836,1
14898,1
14957,1
15022,1
15148,1
15381,1
21225,1
21682,1
24384,1
28190,1
28483,1
28614,1
29305,1
29592,1
29626,1
33216,1
46836,1
46871,1
56457,1
74586,1
78313,1
78362,1
78366,1
78411,1
78423,1
78427,1
78497,1
78648,1
80443,1
80469,1
80636,1
